seqnames	start	end	cnv	n_cells
chr6	104500001	104600000	amp	58
chr6	104600001	104700000	amp	62
chr6	104700001	104800000	amp	66
chr6	104800001	104900000	amp	69
chr6	104900001	105000000	amp	72
chr6	105000001	105100000	amp	80
chr6	105100001	105200000	amp	89
chr6	105200001	105300000	amp	107
chr6	105300001	105400000	amp	159
chr6	105400001	105500000	amp	165
chr6	105500001	105600000	amp	179
chr6	105600001	105700000	amp	197
chr6	105700001	105800000	amp	203
chr6	105800001	105900000	amp	205
chr6	105900001	106000000	amp	206
chr6	106000001	106100000	amp	207
chr6	106100001	106200000	amp	205
chr6	106200001	106300000	amp	206
chr6	106300001	106400000	amp	203
chr6	106400001	106500000	amp	203
chr6	106500001	106600000	amp	203
chr6	106600001	106700000	amp	200
chr6	106700001	106800000	amp	199
chr6	106800001	106900000	amp	199
chr6	106900001	107000000	amp	199
chr6	107000001	107100000	amp	198
chr6	107100001	107200000	amp	197
chr6	107200001	107300000	amp	197
chr6	107300001	107400000	amp	198
chr6	107400001	107500000	amp	198
chr6	107500001	107600000	amp	198
chr6	107600001	107700000	amp	199
chr6	107700001	107800000	amp	200
chr6	107800001	107900000	amp	200
chr6	107900001	108000000	amp	199
chr6	108000001	108100000	amp	199
chr6	108100001	108200000	amp	199
chr6	108200001	108300000	amp	199
chr6	108300001	108400000	amp	199
chr6	108400001	108500000	amp	199
chr6	108500001	108600000	amp	199
chr6	108600001	108700000	amp	199
chr6	108700001	108800000	amp	199
chr6	108800001	108900000	amp	198
chr6	108900001	109000000	amp	197
chr6	109000001	109100000	amp	181
chr6	109100001	109200000	amp	180
chr6	109200001	109300000	amp	180
chr6	109300001	109400000	amp	179
chr6	109400001	109500000	amp	156
chr6	109500001	109600000	amp	150
chr6	109600001	109700000	amp	143
chr6	109700001	109800000	amp	132
chr6	109800001	109900000	amp	131
chr6	109900001	110000000	amp	131
chr6	110000001	110100000	amp	131
chr6	110100001	110200000	amp	125
chr6	110200001	110300000	amp	124
chr6	110300001	110400000	amp	123
chr6	110400001	110500000	amp	123
chr6	110500001	110600000	amp	122
chr6	110600001	110700000	amp	122
chr6	110700001	110800000	amp	122
chr6	110800001	110900000	amp	122
chr6	110900001	111000000	amp	121
chr6	111000001	111100000	amp	121
chr6	111100001	111200000	amp	121
chr6	111200001	111300000	amp	121
chr6	111300001	111400000	amp	121
chr6	111400001	111500000	amp	118
chr6	111500001	111600000	amp	118
chr6	111600001	111700000	amp	119
chr6	111700001	111800000	amp	119
chr6	111800001	111900000	amp	117
chr6	111900001	112000000	amp	117
chr6	112000001	112100000	amp	108
chr6	112100001	112200000	amp	106
chr6	112200001	112300000	amp	106
chr6	112300001	112400000	amp	104
chr6	112400001	112500000	amp	103
chr6	112500001	112600000	amp	103
chr6	112600001	112700000	amp	103
chr6	112700001	112800000	amp	103
chr6	112800001	112900000	amp	102
chr6	112900001	113000000	amp	101
chr6	113000001	113100000	amp	101
chr6	113100001	113200000	amp	101
chr6	113200001	113300000	amp	100
chr6	113300001	113400000	amp	100
chr6	113400001	113500000	amp	100
chr6	113500001	113600000	amp	101
chr6	113600001	113700000	amp	101
chr6	113700001	113800000	amp	101
chr6	113800001	113900000	amp	100
chr6	113900001	114000000	amp	100
chr6	114000001	114100000	amp	98
chr6	114100001	114200000	amp	98
chr6	114200001	114300000	amp	98
chr6	114300001	114400000	amp	97
chr6	114400001	114500000	amp	98
chr6	114500001	114600000	amp	99
chr6	114600001	114700000	amp	99
chr6	114700001	114800000	amp	99
chr6	114800001	114900000	amp	99
chr6	114900001	115000000	amp	99
chr6	115000001	115100000	amp	99
chr6	115100001	115200000	amp	99
chr6	115300001	115400000	amp	99
chr6	115400001	115500000	amp	99
chr6	115500001	115600000	amp	99
chr6	115600001	115700000	amp	99
chr6	115700001	115800000	amp	99
chr6	115800001	115900000	amp	100
chr6	115900001	116000000	amp	100
chr6	116000001	116100000	amp	100
chr6	116100001	116200000	amp	100
chr6	116200001	116300000	amp	101
chr6	116300001	116400000	amp	101
chr6	116400001	116500000	amp	102
chr6	116500001	116600000	amp	102
chr6	116600001	116700000	amp	101
chr6	116700001	116800000	amp	101
chr6	116800001	116900000	amp	101
chr6	116900001	117000000	amp	102
chr6	117000001	117100000	amp	103
chr6	117100001	117200000	amp	103
chr6	117200001	117300000	amp	103
chr6	117300001	117400000	amp	103
chr6	117400001	117500000	amp	104
chr6	117500001	117600000	amp	104
chr6	117600001	117700000	amp	104
chr6	117700001	117800000	amp	104
chr6	117800001	117900000	amp	104
chr6	117900001	118000000	amp	104
chr6	118000001	118100000	amp	104
chr6	118100001	118200000	amp	104
chr6	118200001	118300000	amp	104
chr6	118300001	118400000	amp	104
chr6	118400001	118500000	amp	104
chr6	118500001	118600000	amp	104
chr6	118600001	118700000	amp	104
chr6	118700001	118800000	amp	104
chr6	118800001	118900000	amp	104
chr6	118900001	119000000	amp	104
chr6	119000001	119100000	amp	104
chr6	119100001	119200000	amp	104
chr6	119200001	119300000	amp	104
chr6	119300001	119400000	amp	105
chr6	119400001	119500000	amp	104
chr6	119500001	119600000	amp	103
chr6	119600001	119700000	amp	103
chr6	119700001	119800000	amp	103
chr6	119800001	119900000	amp	103
chr6	119900001	120000000	amp	103
chr6	120000001	120100000	amp	103
chr6	120100001	120200000	amp	103
chr6	120200001	120300000	amp	103
chr6	120300001	120400000	amp	103
chr6	120400001	120500000	amp	103
chr6	120500001	120600000	amp	103
chr6	120600001	120700000	amp	103
chr6	120700001	120800000	amp	103
chr6	120800001	120900000	amp	102
chr6	120900001	121000000	amp	102
chr6	121000001	121100000	amp	102
chr6	121100001	121200000	amp	102
chr6	121200001	121300000	amp	102
chr6	121300001	121400000	amp	102
chr6	121400001	121500000	amp	102
chr6	121500001	121600000	amp	102
chr6	121600001	121700000	amp	102
chr6	121700001	121800000	amp	102
chr6	121800001	121900000	amp	102
chr6	121900001	122000000	amp	104
chr6	122000001	122100000	amp	104
chr6	122100001	122200000	amp	104
chr6	122200001	122300000	amp	104
chr6	122300001	122400000	amp	104
chr6	122400001	122500000	amp	104
chr6	122500001	122600000	amp	104
chr6	122600001	122700000	amp	104
chr6	122700001	122800000	amp	104
chr6	122800001	122900000	amp	105
chr6	122900001	123000000	amp	105
chr6	123000001	123100000	amp	105
chr6	123100001	123200000	amp	105
chr6	123200001	123300000	amp	105
chr6	123300001	123400000	amp	105
chr6	123400001	123500000	amp	105
chr6	123500001	123600000	amp	105
chr6	123600001	123700000	amp	105
chr6	123700001	123800000	amp	105
chr6	123800001	123900000	amp	106
chr6	123900001	124000000	amp	107
chr6	124000001	124100000	amp	107
chr6	124100001	124200000	amp	107
chr6	124200001	124300000	amp	107
chr6	124300001	124400000	amp	107
chr6	124400001	124500000	amp	107
chr6	124500001	124600000	amp	107
chr6	124600001	124700000	amp	107
chr6	124700001	124800000	amp	107
chr6	124800001	124900000	amp	107
chr6	124900001	125000000	amp	107
chr6	125000001	125100000	amp	108
chr6	125100001	125200000	amp	111
chr6	125200001	125300000	amp	115
chr6	125300001	125400000	amp	118
chr6	125400001	125500000	amp	118
chr6	125500001	125600000	amp	121
chr6	125600001	125700000	amp	121
chr6	125700001	125800000	amp	122
chr6	125800001	125900000	amp	122
chr6	125900001	126000000	amp	121
chr6	126000001	126100000	amp	121
chr6	126100001	126200000	amp	121
chr6	126200001	126300000	amp	121
chr6	126300001	126400000	amp	121
chr6	126400001	126500000	amp	122
chr6	126500001	126600000	amp	122
chr6	126600001	126700000	amp	123
chr6	126700001	126800000	amp	123
chr6	126800001	126900000	amp	124
chr6	126900001	127000000	amp	125
chr6	127000001	127100000	amp	126
chr6	127100001	127200000	amp	127
chr6	127200001	127300000	amp	127
chr6	127300001	127400000	amp	127
chr6	127400001	127500000	amp	127
chr6	127500001	127600000	amp	127
chr6	127600001	127700000	amp	126
chr6	127700001	127800000	amp	127
chr6	127800001	127900000	amp	127
chr6	127900001	128000000	amp	127
chr6	128000001	128100000	amp	127
chr6	128100001	128200000	amp	127
chr6	128200001	128300000	amp	126
chr6	128300001	128400000	amp	126
chr6	128400001	128500000	amp	126
chr6	128500001	128600000	amp	126
chr6	128600001	128700000	amp	126
chr6	128700001	128800000	amp	126
chr6	128800001	128900000	amp	126
chr6	128900001	129000000	amp	126
chr6	129000001	129100000	amp	125
chr6	129100001	129200000	amp	127
chr6	129200001	129300000	amp	129
chr6	129300001	129400000	amp	129
chr6	129400001	129500000	amp	133
chr6	129500001	129600000	amp	132
chr6	129600001	129700000	amp	133
chr6	129700001	129800000	amp	133
chr6	129800001	129900000	amp	133
chr6	129900001	130000000	amp	133
chr6	130000001	130100000	amp	133
chr6	130100001	130200000	amp	133
chr6	130200001	130300000	amp	133
chr6	130300001	130400000	amp	133
chr6	130400001	130500000	amp	133
chr6	130500001	130600000	amp	134
chr6	130600001	130700000	amp	134
chr6	130700001	130800000	amp	136
chr6	130800001	130900000	amp	136
chr6	130900001	131000000	amp	137
chr6	131000001	131100000	amp	136
chr6	131100001	131200000	amp	136
chr6	131200001	131300000	amp	136
chr6	131300001	131400000	amp	136
chr6	131400001	131500000	amp	137
chr6	131500001	131600000	amp	140
chr6	131600001	131700000	amp	141
chr6	131700001	131800000	amp	142
chr6	131800001	131900000	amp	142
chr6	131900001	132000000	amp	142
chr6	132000001	132100000	amp	142
chr6	132100001	132200000	amp	142
chr6	132200001	132300000	amp	143
chr6	132300001	132400000	amp	143
chr6	132400001	132500000	amp	143
chr6	132500001	132600000	amp	143
chr6	132600001	132700000	amp	143
chr6	132700001	132800000	amp	143
chr6	132800001	132900000	amp	143
chr6	132900001	133000000	amp	143
chr6	133000001	133100000	amp	142
chr6	133100001	133200000	amp	142
chr6	133200001	133300000	amp	143
chr6	133300001	133400000	amp	143
chr6	133400001	133500000	amp	143
chr6	133500001	133600000	amp	143
chr6	133600001	133700000	amp	143
chr6	133700001	133800000	amp	143
chr6	133800001	133900000	amp	143
chr6	133900001	134000000	amp	143
chr6	134000001	134100000	amp	143
chr6	134100001	134200000	amp	143
chr6	134200001	134300000	amp	143
chr6	134300001	134400000	amp	143
chr6	134400001	134500000	amp	143
chr6	134500001	134600000	amp	144
chr6	134600001	134700000	amp	144
chr6	134700001	134800000	amp	144
chr6	134800001	134900000	amp	144
chr6	134900001	135000000	amp	144
chr6	135000001	135100000	amp	144
chr6	135100001	135200000	amp	144
chr6	135200001	135300000	amp	144
chr6	135300001	135400000	amp	144
chr6	135400001	135500000	amp	143
chr6	135500001	135600000	amp	143
chr6	135600001	135700000	amp	143
chr6	135700001	135800000	amp	142
chr6	135800001	135900000	amp	142
chr6	135900001	136000000	amp	142
chr6	136000001	136100000	amp	142
chr6	136100001	136200000	amp	142
chr6	136200001	136300000	amp	142
chr6	136300001	136400000	amp	142
chr6	136400001	136500000	amp	142
chr6	136500001	136600000	amp	144
chr6	136600001	136700000	amp	144
chr6	136700001	136800000	amp	144
chr6	136800001	136900000	amp	144
chr6	136900001	137000000	amp	144
chr6	137000001	137100000	amp	144
chr6	137100001	137200000	amp	144
chr6	137200001	137300000	amp	145
chr6	137300001	137400000	amp	145
chr6	137400001	137500000	amp	145
chr6	137500001	137600000	amp	145
chr6	137600001	137700000	amp	145
chr6	137700001	137800000	amp	146
chr6	137800001	137900000	amp	146
chr6	137900001	138000000	amp	146
chr6	138000001	138100000	amp	146
chr6	138100001	138200000	amp	146
chr6	138200001	138300000	amp	145
chr6	138300001	138400000	amp	145
chr6	138400001	138500000	amp	145
chr6	138500001	138600000	amp	145
chr6	138600001	138700000	amp	145
chr6	138700001	138800000	amp	145
chr6	138800001	138900000	amp	145
chr6	138900001	139000000	amp	145
chr6	139000001	139100000	amp	145
chr6	139100001	139200000	amp	145
chr6	139200001	139300000	amp	145
chr6	139300001	139400000	amp	140
chr6	139400001	139500000	amp	138
chr6	139500001	139600000	amp	138
chr6	139600001	139700000	amp	137
chr6	139700001	139800000	amp	137
chr6	139800001	139900000	amp	137
chr6	139900001	140000000	amp	132
chr6	140000001	140100000	amp	130
chr6	140100001	140200000	amp	131
chr6	140200001	140300000	amp	132
chr6	140300001	140400000	amp	132
chr6	140400001	140500000	amp	132
chr6	140500001	140600000	amp	132
chr6	140600001	140700000	amp	132
chr6	140700001	140800000	amp	132
chr6	140800001	140900000	amp	132
chr6	140900001	141000000	amp	132
chr6	141000001	141100000	amp	132
chr6	141100001	141200000	amp	132
chr6	141200001	141300000	amp	132
chr6	141300001	141400000	amp	132
chr6	141400001	141500000	amp	132
chr6	141500001	141600000	amp	132
chr6	141600001	141700000	amp	132
chr6	141700001	141800000	amp	132
chr6	141800001	141900000	amp	132
chr6	141900001	142000000	amp	132
chr6	142000001	142100000	amp	132
chr6	142100001	142200000	amp	132
chr6	142200001	142300000	amp	133
chr6	142300001	142400000	amp	133
chr6	142400001	142500000	amp	133
chr6	142500001	142600000	amp	133
chr6	142600001	142700000	amp	133
chr6	142700001	142800000	amp	133
chr6	142800001	142900000	amp	133
chr6	142900001	143000000	amp	133
chr6	143000001	143100000	amp	133
chr6	143100001	143200000	amp	133
chr6	143200001	143300000	amp	133
chr6	143300001	143400000	amp	133
chr6	143400001	143500000	amp	133
chr6	143500001	143600000	amp	134
chr6	143600001	143700000	amp	134
chr6	143900001	144000000	amp	134
chr6	144000001	144100000	amp	134
chr6	144100001	144200000	amp	134
chr6	144200001	144300000	amp	134
chr6	144300001	144400000	amp	134
chr6	144400001	144500000	amp	133
chr6	144500001	144600000	amp	130
chr6	144600001	144700000	amp	129
chr6	144700001	144800000	amp	127
chr6	144800001	144900000	amp	125
chr6	144900001	145000000	amp	124
chr6	145000001	145100000	amp	124
chr6	145100001	145200000	amp	124
chr6	145200001	145300000	amp	124
chr6	145300001	145400000	amp	123
chr6	145400001	145500000	amp	123
chr6	145500001	145600000	amp	123
chr6	145600001	145700000	amp	125
chr6	145700001	145800000	amp	125
chr6	145800001	145900000	amp	126
chr6	145900001	146000000	amp	124
chr6	146000001	146100000	amp	122
chr6	146100001	146200000	amp	121
chr6	146200001	146300000	amp	121
chr6	146300001	146400000	amp	120
chr6	146400001	146500000	amp	119
chr6	146500001	146600000	amp	119
chr6	146600001	146700000	amp	119
chr6	146700001	146800000	amp	119
chr6	146800001	146900000	amp	118
chr6	146900001	147000000	amp	118
chr6	147000001	147100000	amp	118
chr6	147100001	147200000	amp	118
chr6	147200001	147300000	amp	118
chr6	147300001	147400000	amp	118
chr6	147400001	147500000	amp	119
chr6	147500001	147600000	amp	120
chr6	147600001	147700000	amp	120
chr6	147700001	147800000	amp	120
chr6	147800001	147900000	amp	120
chr6	147900001	148000000	amp	120
chr6	148000001	148100000	amp	120
chr6	148100001	148200000	amp	120
chr6	148200001	148300000	amp	120
chr6	148300001	148400000	amp	120
chr6	148400001	148500000	amp	120
chr6	148500001	148600000	amp	119
chr6	148600001	148700000	amp	119
chr6	148700001	148800000	amp	119
chr6	148800001	148900000	amp	119
chr6	148900001	149000000	amp	119
chr6	149000001	149100000	amp	119
chr6	149100001	149200000	amp	118
chr6	149200001	149300000	amp	118
chr6	149300001	149400000	amp	118
chr6	149400001	149500000	amp	118
chr6	149500001	149600000	amp	118
chr6	149600001	149700000	amp	117
chr6	149700001	149800000	amp	118
chr6	149800001	149900000	amp	118
chr6	149900001	150000000	amp	118
chr6	150000001	150100000	amp	118
chr6	150100001	150200000	amp	116
chr6	150200001	150300000	amp	116
chr6	150300001	150400000	amp	116
chr6	150400001	150500000	amp	116
chr6	150500001	150600000	amp	116
chr6	150600001	150700000	amp	116
chr6	150700001	150800000	amp	116
chr6	150800001	150900000	amp	115
chr6	150900001	151000000	amp	115
chr6	151000001	151100000	amp	115
chr6	151100001	151200000	amp	115
chr6	151200001	151300000	amp	114
chr6	151300001	151400000	amp	114
chr6	151400001	151500000	amp	114
chr6	151500001	151600000	amp	114
chr6	151600001	151700000	amp	114
chr6	151700001	151800000	amp	114
chr6	151800001	151900000	amp	115
chr6	151900001	152000000	amp	114
chr6	152000001	152100000	amp	113
chr6	152100001	152200000	amp	113
chr6	152200001	152300000	amp	113
chr6	152300001	152400000	amp	113
chr6	152400001	152500000	amp	112
chr6	152500001	152600000	amp	112
chr6	152600001	152700000	amp	112
chr6	152700001	152800000	amp	112
chr6	152800001	152900000	amp	112
chr6	152900001	153000000	amp	112
chr6	153000001	153100000	amp	112
chr6	153100001	153200000	amp	113
chr6	153200001	153300000	amp	113
chr6	153300001	153400000	amp	113
chr6	153400001	153500000	amp	114
chr6	153500001	153600000	amp	114
chr6	153600001	153700000	amp	113
chr6	153700001	153800000	amp	112
chr6	153800001	153900000	amp	112
chr6	153900001	154000000	amp	112
chr6	154000001	154100000	amp	112
chr6	154100001	154200000	amp	112
chr6	154200001	154300000	amp	113
chr6	154300001	154400000	amp	114
chr6	154400001	154500000	amp	114
chr6	154500001	154600000	amp	112
chr6	154600001	154700000	amp	112
chr6	154700001	154800000	amp	112
chr6	154800001	154900000	amp	113
chr6	154900001	155000000	amp	114
chr6	155000001	155100000	amp	114
chr6	155100001	155200000	amp	114
chr6	155200001	155300000	amp	114
chr6	155300001	155400000	amp	114
chr6	155400001	155500000	amp	115
chr6	155500001	155600000	amp	115
chr6	155600001	155700000	amp	115
chr6	155700001	155800000	amp	115
chr6	155800001	155900000	amp	115
chr6	155900001	156000000	amp	115
chr6	156100001	156200000	amp	115
chr6	156200001	156300000	amp	115
chr6	156300001	156400000	amp	115
chr6	156400001	156500000	amp	115
chr6	156500001	156600000	amp	115
chr6	156600001	156700000	amp	116
chr6	156700001	156800000	amp	117
chr6	156800001	156900000	amp	116
chr6	156900001	157000000	amp	116
chr6	157000001	157100000	amp	116
chr6	157100001	157200000	amp	116
chr6	157200001	157300000	amp	115
chr6	157400001	157500000	amp	115
chr6	157500001	157600000	amp	116
chr6	157600001	157700000	amp	116
chr6	157700001	157800000	amp	116
chr6	157800001	157900000	amp	116
chr6	157900001	158000000	amp	117
chr6	158000001	158100000	amp	117
chr6	158100001	158200000	amp	117
chr6	158200001	158300000	amp	117
chr6	158300001	158400000	amp	117
chr6	158400001	158500000	amp	118
chr6	158500001	158600000	amp	119
chr6	158600001	158700000	amp	119
chr6	158700001	158800000	amp	119
chr6	158800001	158900000	amp	118
chr6	158900001	159000000	amp	118
chr6	159000001	159100000	amp	118
chr6	159100001	159200000	amp	118
chr6	159200001	159300000	amp	113
chr6	159300001	159400000	amp	113
chr6	159400001	159500000	amp	113
chr6	159500001	159600000	amp	113
chr6	159600001	159700000	amp	113
chr6	159700001	159800000	amp	113
chr6	159800001	159900000	amp	113
chr6	159900001	160000000	amp	114
chr6	160000001	160100000	amp	100
chr6	160100001	160200000	amp	80
chr6	160200001	160300000	amp	71
chr6	160300001	160400000	del	51
chr6	160300001	160400000	amp	70
chr6	160400001	160500000	del	51
chr6	160400001	160500000	amp	70
chr6	160500001	160600000	del	52
chr6	160500001	160600000	amp	70
chr6	160700001	160800000	del	55
chr6	160700001	160800000	amp	67
chr6	160800001	160900000	del	56
chr6	160800001	160900000	amp	66
chr6	160900001	161000000	del	57
chr6	160900001	161000000	amp	66
chr6	161000001	161100000	del	59
chr6	161000001	161100000	amp	63
chr6	161100001	161200000	del	60
chr6	161100001	161200000	amp	63
chr6	161200001	161300000	del	60
chr6	161200001	161300000	amp	63
chr6	161300001	161400000	del	62
chr6	161300001	161400000	amp	63
chr6	161400001	161500000	del	65
chr6	161400001	161500000	amp	63
chr6	161500001	161600000	del	66
chr6	161500001	161600000	amp	63
chr6	161600001	161700000	del	66
chr6	161600001	161700000	amp	63
chr6	161700001	161800000	del	66
chr6	161700001	161800000	amp	64
chr6	161800001	161900000	del	66
chr6	161800001	161900000	amp	64
chr6	161900001	162000000	del	66
chr6	161900001	162000000	amp	64
chr6	162000001	162100000	del	66
chr6	162000001	162100000	amp	64
chr6	162100001	162200000	del	66
chr6	162100001	162200000	amp	64
chr6	162200001	162300000	del	66
chr6	162200001	162300000	amp	64
chr6	162300001	162400000	del	66
chr6	162300001	162400000	amp	64
chr6	162400001	162500000	del	66
chr6	162400001	162500000	amp	64
chr6	162500001	162600000	del	66
chr6	162500001	162600000	amp	63
chr6	162600001	162700000	del	66
chr6	162600001	162700000	amp	63
chr6	162700001	162800000	del	66
chr6	162700001	162800000	amp	63
chr6	162800001	162900000	del	66
chr6	162800001	162900000	amp	62
chr6	162900001	163000000	del	66
chr6	162900001	163000000	amp	62
chr6	163000001	163100000	del	66
chr6	163000001	163100000	amp	62
chr6	163100001	163200000	del	66
chr6	163100001	163200000	amp	62
chr6	163200001	163300000	del	66
chr6	163200001	163300000	amp	62
chr6	163300001	163400000	del	66
chr6	163300001	163400000	amp	62
chr6	163400001	163500000	del	66
chr6	163400001	163500000	amp	62
chr6	163500001	163600000	del	67
chr6	163500001	163600000	amp	62
chr6	163600001	163700000	del	67
chr6	163600001	163700000	amp	62
chr6	163700001	163800000	del	67
chr6	163700001	163800000	amp	63
chr6	163800001	163900000	del	67
chr6	163800001	163900000	amp	63
chr6	163900001	164000000	del	67
chr6	163900001	164000000	amp	63
chr6	164000001	164100000	del	67
chr6	164000001	164100000	amp	63
chr6	164100001	164200000	del	67
chr6	164100001	164200000	amp	63
chr6	164200001	164300000	del	68
chr6	164200001	164300000	amp	62
chr6	164300001	164400000	del	68
chr6	164300001	164400000	amp	62
chr6	164400001	164500000	del	68
chr6	164400001	164500000	amp	62
chr6	164500001	164600000	del	68
chr6	164500001	164600000	amp	62
chr6	164600001	164700000	del	68
chr6	164600001	164700000	amp	62
chr6	164700001	164800000	del	68
chr6	164700001	164800000	amp	62
chr6	164800001	164900000	del	68
chr6	164800001	164900000	amp	62
chr6	164900001	165000000	del	68
chr6	164900001	165000000	amp	62
chr6	165000001	165100000	del	68
chr6	165000001	165100000	amp	62
chr6	165100001	165200000	del	68
chr6	165100001	165200000	amp	62
chr6	165200001	165300000	del	68
chr6	165200001	165300000	amp	62
chr6	165300001	165400000	del	68
chr6	165300001	165400000	amp	62
chr6	165400001	165500000	del	68
chr6	165400001	165500000	amp	62
chr6	165500001	165600000	del	67
chr6	165500001	165600000	amp	62
chr6	165600001	165700000	del	67
chr6	165600001	165700000	amp	62
chr6	165700001	165800000	del	67
chr6	165700001	165800000	amp	63
chr6	165800001	165900000	del	67
chr6	165800001	165900000	amp	64
chr6	165900001	166000000	del	67
chr6	165900001	166000000	amp	64
chr6	166000001	166100000	del	67
chr6	166000001	166100000	amp	64
chr6	166100001	166200000	del	67
chr6	166100001	166200000	amp	66
chr6	166200001	166300000	del	66
chr6	166200001	166300000	amp	66
chr6	166300001	166400000	del	66
chr6	166300001	166400000	amp	66
chr6	166400001	166500000	del	67
chr6	166400001	166500000	amp	65
chr6	166500001	166600000	del	67
chr6	166500001	166600000	amp	65
chr6	166600001	166700000	del	67
chr6	166600001	166700000	amp	65
chr6	166700001	166800000	del	68
chr6	166700001	166800000	amp	65
chr6	166800001	166900000	del	68
chr6	166800001	166900000	amp	65
chr6	166900001	167000000	del	68
chr6	166900001	167000000	amp	65
chr6	167000001	167100000	del	68
chr6	167000001	167100000	amp	65
chr6	167100001	167200000	del	68
chr6	167100001	167200000	amp	67
chr6	167200001	167300000	del	69
chr6	167200001	167300000	amp	66
chr6	167300001	167400000	del	69
chr6	167300001	167400000	amp	65
chr6	167400001	167500000	del	69
chr6	167400001	167500000	amp	66
chr6	167700001	167800000	del	69
chr6	167700001	167800000	amp	68
chr6	167800001	167900000	del	69
chr6	167800001	167900000	amp	69
chr6	167900001	168000000	del	69
chr6	167900001	168000000	amp	69
chr6	168000001	168100000	del	69
chr6	168000001	168100000	amp	69
chr6	168100001	168200000	del	69
chr6	168100001	168200000	amp	68
chr6	168200001	168300000	del	69
chr6	168200001	168300000	amp	69
chr6	168300001	168400000	del	69
chr6	168300001	168400000	amp	69
chr6	168400001	168500000	del	69
chr6	168400001	168500000	amp	70
chr6	168500001	168600000	del	69
chr6	168500001	168600000	amp	70
chr6	168600001	168700000	del	69
chr6	168600001	168700000	amp	70
chr6	168700001	168800000	del	69
chr6	168700001	168800000	amp	70
chr6	168800001	168900000	del	69
chr6	168800001	168900000	amp	72
chr6	168900001	169000000	del	69
chr6	168900001	169000000	amp	72
chr6	169000001	169100000	del	69
chr6	169000001	169100000	amp	72
chr6	169100001	169200000	del	69
chr6	169100001	169200000	amp	73
chr6	169200001	169300000	del	69
chr6	169200001	169300000	amp	73
chr6	169300001	169400000	del	69
chr6	169300001	169400000	amp	74
chr6	169400001	169500000	del	68
chr6	169400001	169500000	amp	74
chr6	169500001	169600000	del	68
chr6	169500001	169600000	amp	75
chr6	169600001	169700000	del	66
chr6	169600001	169700000	amp	77
chr6	169700001	169800000	del	66
chr6	169700001	169800000	amp	77
chr6	169800001	169900000	del	66
chr6	169800001	169900000	amp	77
chr6	169900001	170000000	del	66
chr6	169900001	170000000	amp	77
chr6	170000001	170100000	del	66
chr6	170000001	170100000	amp	77
chr6	170200001	170300000	del	66
chr6	170200001	170300000	amp	77
chr6	170500001	170600000	del	66
chr6	170500001	170600000	amp	77
chr7	100001	200000	del	61
chr7	300001	400000	del	61
chr7	400001	500000	del	61
chr7	500001	600000	del	61
chr7	600001	700000	del	61
chr7	700001	800000	del	61
chr7	800001	900000	del	61
chr7	1000001	1100000	del	61
chr7	1100001	1200000	del	61
chr7	1300001	1400000	del	61
chr7	1400001	1500000	del	61
chr7	1500001	1600000	del	61
chr7	1600001	1700000	del	61
chr7	1700001	1800000	del	61
chr7	1800001	1900000	del	61
chr7	1900001	2000000	del	60
chr7	2000001	2100000	del	60
chr7	2100001	2200000	del	61
chr7	2200001	2300000	del	61
chr7	2300001	2400000	del	61
chr7	2400001	2500000	del	62
chr7	2500001	2600000	del	61
chr7	2600001	2700000	del	61
chr7	2700001	2800000	del	61
chr7	2800001	2900000	del	61
chr7	2900001	3000000	del	61
chr7	3000001	3100000	del	61
chr7	3100001	3200000	del	61
chr7	3200001	3300000	del	61
chr7	3300001	3400000	del	61
chr7	3400001	3500000	del	61
chr7	3500001	3600000	del	61
chr7	3600001	3700000	del	61
chr7	3700001	3800000	del	61
chr7	3800001	3900000	del	61
chr7	3900001	4000000	del	61
chr7	4000001	4100000	del	61
chr7	4100001	4200000	del	61
chr7	4200001	4300000	del	60
chr7	4300001	4400000	del	59
chr7	4400001	4500000	del	59
chr7	4500001	4600000	del	59
chr7	4600001	4700000	del	58
chr7	4700001	4800000	del	58
chr7	4800001	4900000	del	58
chr7	4900001	5000000	del	58
chr7	5000001	5100000	del	58
chr7	5100001	5200000	del	58
chr7	5200001	5300000	del	57
chr7	5300001	5400000	del	57
chr7	5400001	5500000	del	55
chr7	5500001	5600000	del	55
chr7	5600001	5700000	del	54
chr7	5700001	5800000	del	54
chr7	5800001	5900000	del	52
chr7	5900001	6000000	del	52
chr7	6000001	6100000	del	51
chr7	6100001	6200000	del	51
chr7	6200001	6300000	del	51
chr7	6300001	6400000	del	51
chr7	6400001	6500000	del	50
chr7	6500001	6600000	del	51
chr7	6600001	6700000	del	51
chr7	6700001	6800000	del	52
chr7	6800001	6900000	del	51
chr7	6900001	7000000	del	51
chr7	7000001	7100000	del	51
chr7	7200001	7300000	del	50
chr7	7300001	7400000	del	50
chr7	8000001	8100000	del	50
chr7	8100001	8200000	del	50
chr7	8200001	8300000	del	51
chr7	8300001	8400000	del	52
chr7	8400001	8500000	del	53
chr7	8500001	8600000	del	54
chr7	8600001	8700000	del	56
chr7	8700001	8800000	del	56
chr7	8800001	8900000	del	58
chr7	8900001	9000000	del	58
chr7	9000001	9100000	del	58
chr7	9100001	9200000	del	58
chr7	9200001	9300000	del	58
chr7	9300001	9400000	del	58
chr7	9400001	9500000	del	58
chr7	9500001	9600000	del	58
chr7	9600001	9700000	del	58
chr7	9700001	9800000	del	58
